symbol,name,market,latestClosingDate,c,c63,c126,c189,c252,is_valid
7851.T,カワセコンピュータサプライ,スタンダード（内国株式）,1970-01-01,280.0,203.0,207.0,214.0,213.0,1.0
7856.T,萩原工業,プライム（内国株式）,1970-01-01,1702.0,1263.0,1212.0,1060.0,1063.0,1.0
7857.T,セキ,スタンダード（内国株式）,1970-01-01,1326.0,1337.0,1400.0,1430.0,1567.0,1.0
7859.T,アルメディオ,スタンダード（内国株式）,1970-01-01,467.0,485.0,408.0,624.0,266.0,1.0
7860.T,エイベックス,プライム（内国株式）,1970-01-01,1485.0,1511.0,1574.0,1556.0,1592.0,1.0
7863.T,平賀,スタンダード（内国株式）,1970-01-01,980.0,895.0,982.0,1131.0,950.0,1.0
7864.T,フジシールインターナショナル,プライム（内国株式）,1970-01-01,1750.0,1525.0,1622.0,1858.0,1514.0,1.0
7865.T,ピープル,スタンダード（内国株式）,1970-01-01,1089.0,1020.0,1119.0,1255.0,1463.0,1.0
7867.T,タカラトミー,プライム（内国株式）,1970-01-01,2384.0,1705.0,1386.0,1255.0,1336.0,1.0
7868.T,広済堂ホールディングス,プライム（内国株式）,1970-01-01,2700.0,2392.0,2468.0,1929.0,1229.0,1.0
7871.T,フクビ化学工業,スタンダード（内国株式）,1970-01-01,766.0,650.0,597.0,570.0,580.0,1.0
7872.T,エステールホールディングス,スタンダード（内国株式）,1970-01-01,637.0,613.0,637.0,624.0,625.0,1.0
7874.T,レック,プライム（内国株式）,1970-01-01,963.0,837.0,930.0,793.0,744.0,1.0
7875.T,竹田ｉＰホールディングス,スタンダード（内国株式）,1970-01-01,703.0,673.0,713.0,647.0,632.0,1.0
7877.T,永大化工,スタンダード（内国株式）,1970-01-01,1570.0,1470.0,1546.0,1440.0,1621.0,1.0
7878.T,光・彩,スタンダード（内国株式）,1970-01-01,5640.0,5890.0,4090.0,6100.0,9940.0,1.0
7879.T,ノダ,スタンダード（内国株式）,1970-01-01,1227.0,1148.0,1201.0,1190.0,1253.0,1.0
7883.T,サンメッセ,スタンダード（内国株式）,1970-01-01,367.0,360.0,368.0,364.0,362.0,1.0
7885.T,タカノ,スタンダード（内国株式）,1970-01-01,894.0,741.0,703.0,659.0,753.0,1.0
7886.T,ヤマト・インダストリー,スタンダード（内国株式）,1970-01-01,1051.0,1011.0,1231.0,1422.0,719.0,1.0
7887.T,南海プライウッド,スタンダード（内国株式）,1970-01-01,5910.0,5140.0,5100.0,4650.0,5110.0,1.0
7888.T,三光合成,プライム（内国株式）,1970-01-01,687.0,535.0,589.0,459.0,459.0,1.0
7893.T,プロネクサス,プライム（内国株式）,1970-01-01,1089.0,968.0,985.0,956.0,986.0,1.0
7896.T,セブン工業,スタンダード（内国株式）,1970-01-01,508.0,494.0,510.0,493.0,500.0,1.0
7897.T,ホクシン,スタンダード（内国株式）,1970-01-01,133.0,133.0,152.0,151.0,151.0,1.0
7898.T,ウッドワン,スタンダード（内国株式）,1970-01-01,1075.0,1188.0,1268.0,888.0,1105.0,1.0
7899.T,ＭＩＣＳ化学,スタンダード（内国株式）,1970-01-01,406.0,402.0,368.0,326.0,312.0,1.0
7901.T,マツモト,スタンダード（内国株式）,1970-01-01,10070.0,10200.0,4345.0,6170.0,13340.0,1.0
7902.T,ソノコム,スタンダード（内国株式）,1970-01-01,830.0,812.0,848.0,813.0,772.0,1.0
7905.T,大建工業,プライム（内国株式）,1970-01-01,3045.0,2244.0,2235.0,2105.0,1945.0,1.0
7906.T,ヨネックス,スタンダード（内国株式）,1970-01-01,1418.0,1376.0,1374.0,1298.0,1558.0,1.0
7908.T,きもと,スタンダード（内国株式）,1970-01-01,187.0,189.0,202.0,231.0,252.0,1.0
7911.T,凸版印刷,プライム（内国株式）,1970-01-01,3578.0,3068.0,2533.0,2018.0,2245.0,1.0
7912.T,大日本印刷,プライム（内国株式）,1970-01-01,4005.0,4041.0,3735.0,2723.0,2946.0,1.0
7914.T,共同印刷,プライム（内国株式）,1970-01-01,3280.0,2862.0,2936.0,2843.0,2512.0,1.0
7915.T,ＮＩＳＳＨＡ,プライム（内国株式）,1970-01-01,1779.0,1610.0,1826.0,1799.0,1776.0,1.0
7916.T,光村印刷,スタンダード（内国株式）,1970-01-01,1291.0,1175.0,1281.0,1170.0,1233.0,1.0
7917.T,藤森工業,プライム（内国株式）,1970-01-01,3745.0,3365.0,3205.0,3185.0,3375.0,1.0
7918.T,ヴィア・ホールディングス,プライム（内国株式）,1970-01-01,108.0,88.0,96.0,112.0,138.0,1.0
7919.T,野崎印刷紙業,スタンダード（内国株式）,1970-01-01,158.0,147.0,146.0,115.0,127.0,1.0
7921.T,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,プライム（内国株式）,1970-01-01,2400.0,2236.0,2250.0,2030.0,2077.0,1.0
7922.T,三光産業,スタンダード（内国株式）,1970-01-01,472.0,536.0,557.0,355.0,354.0,1.0
7923.T,トーイン,スタンダード（内国株式）,1970-01-01,502.0,531.0,500.0,510.0,515.0,1.0
7925.T,前澤化成工業,プライム（内国株式）,1970-01-01,1518.0,1611.0,1429.0,1369.0,1303.0,1.0
7927.T,ムトー精工,スタンダード（内国株式）,1970-01-01,1685.0,1400.0,1271.0,650.0,544.0,1.0
7928.T,旭化学工業,スタンダード（内国株式）,1970-01-01,603.0,606.0,689.0,655.0,696.0,1.0
7931.T,未来工業,プライム（内国株式）,1970-01-01,3175.0,2440.0,1556.0,1454.0,1501.0,1.0
7932.T,ニッピ,スタンダード（内国株式）,1970-01-01,4000.0,3730.0,3610.0,3540.0,3410.0,1.0
7936.T,アシックス,プライム（内国株式）,1970-01-01,5240.0,3903.0,3645.0,3040.0,2430.0,1.0
7937.T,ツツミ,スタンダード（内国株式）,1970-01-01,2455.0,2094.0,2138.0,1942.0,1991.0,1.0
7938.T,リーガルコーポレーション,スタンダード（内国株式）,1970-01-01,2005.0,1900.0,1952.0,1855.0,1839.0,1.0
7939.T,研創,スタンダード（内国株式）,1970-01-01,501.0,462.0,506.0,448.0,442.0,1.0
7940.T,ウェーブロックホールディングス,スタンダード（内国株式）,1970-01-01,670.0,567.0,626.0,612.0,628.0,1.0
7942.T,ＪＳＰ,プライム（内国株式）,1970-01-01,1984.0,1665.0,1608.0,1468.0,1424.0,1.0
7943.T,ニチハ,プライム（内国株式）,1970-01-01,3175.0,2952.0,2679.0,2684.0,2725.0,1.0
7944.T,ローランド,プライム（内国株式）,1970-01-01,3905.0,4155.0,4085.0,3765.0,4005.0,1.0
7946.T,光陽社,スタンダード（内国株式）,1970-01-01,1624.0,1661.0,1521.0,1554.0,2319.0,1.0
7947.T,エフピコ,プライム（内国株式）,1970-01-01,2796.5,2956.0,3445.0,3670.0,3275.0,1.0
7949.T,小松ウオール工業,プライム（内国株式）,1970-01-01,2967.0,2482.0,2026.0,1803.0,1901.0,1.0
7951.T,ヤマハ,プライム（内国株式）,1970-01-01,4507.0,5690.0,5240.0,5370.0,5310.0,1.0
7952.T,河合楽器製作所,プライム（内国株式）,1970-01-01,3410.0,3140.0,2756.0,2536.0,2673.0,1.0
7953.T,菊水化学工業,スタンダード（内国株式）,1970-01-01,397.0,396.0,379.0,375.0,376.0,1.0
7955.T,クリナップ,プライム（内国株式）,1970-01-01,715.0,673.0,718.0,655.0,607.0,1.0
7956.T,ピジョン,プライム（内国株式）,1970-01-01,1718.0,2071.0,2067.0,2114.0,2058.0,1.0
7957.T,フジコピアン,スタンダード（内国株式）,1970-01-01,1715.0,1662.0,1800.0,1960.0,1802.0,1.0
7958.T,天馬,プライム（内国株式）,1970-01-01,2583.0,2601.0,2447.0,2064.0,2152.0,1.0
7962.T,キングジム,プライム（内国株式）,1970-01-01,878.0,911.0,895.0,888.0,897.0,1.0
7963.T,興研,スタンダード（内国株式）,1970-01-01,1658.0,1610.0,1662.0,1697.0,1688.0,1.0
7965.T,象印マホービン,プライム（内国株式）,1970-01-01,1834.0,1714.0,1660.0,1584.0,1576.0,1.0
7966.T,リンテック,プライム（内国株式）,1970-01-01,2431.5,2253.0,2247.0,2147.0,2295.0,1.0
7970.T,信越ポリマー,プライム（内国株式）,1970-01-01,1379.0,1408.0,1421.0,1244.0,1316.0,1.0
7971.T,東リ,プライム（内国株式）,1970-01-01,362.0,304.0,283.0,204.0,203.0,1.0
7972.T,イトーキ,プライム（内国株式）,1970-01-01,1393.0,880.0,774.0,559.0,424.0,1.0
7974.T,任天堂,プライム（内国株式）,1970-01-01,6268.0,6083.0,5158.0,5684.0,5643.0,1.0
7975.T,リヒトラブ,スタンダード（内国株式）,1970-01-01,960.0,910.0,873.0,851.0,845.0,1.0
7976.T,三菱鉛筆,プライム（内国株式）,1970-01-01,1895.0,1688.0,1512.0,1375.0,1379.0,1.0
7979.T,松風,プライム（内国株式）,1970-01-01,2164.0,2216.0,2074.0,2324.0,2260.0,1.0
7980.T,重松製作所,スタンダード（内国株式）,1970-01-01,796.0,803.0,846.0,858.0,828.0,1.0
7981.T,タカラスタンダード,プライム（内国株式）,1970-01-01,1905.0,1779.0,1452.0,1295.0,1319.0,1.0
7983.T,ミロク,スタンダード（内国株式）,1970-01-01,1700.0,1600.0,1470.0,1430.0,1527.0,1.0
7984.T,コクヨ,プライム（内国株式）,1970-01-01,2305.5,1926.5,1877.0,1774.0,1760.0,1.0
7985.T,ネポン,スタンダード（内国株式）,1970-01-01,1485.0,1421.0,1637.0,1513.0,2299.0,1.0
7986.T,日本アイ・エス・ケイ,スタンダード（内国株式）,1970-01-01,1285.0,1206.0,1192.0,1304.0,1315.0,1.0
7987.T,ナカバヤシ,プライム（内国株式）,1970-01-01,540.0,479.0,485.0,500.0,509.0,1.0
7988.T,ニフコ,プライム（内国株式）,1970-01-01,4302.0,3861.0,3645.0,3475.0,3085.0,1.0
7989.T,立川ブラインド工業,プライム（内国株式）,1970-01-01,1383.0,1258.0,1304.0,1104.0,1039.0,1.0
7990.T,グローブライド,プライム（内国株式）,1970-01-01,1999.0,2207.0,2672.0,2672.0,2514.0,1.0
7991.T,マミヤ・オーピー,スタンダード（内国株式）,1970-01-01,1860.0,1403.0,1758.0,1160.0,905.0,1.0
7992.T,セーラー万年筆,スタンダード（内国株式）,1970-01-01,159.0,160.0,161.0,165.0,171.0,1.0
7994.T,オカムラ,プライム（内国株式）,1970-01-01,2190.0,1791.0,1369.0,1363.0,1287.0,1.0
7995.T,バルカー,プライム（内国株式）,1970-01-01,4355.0,3665.0,3350.0,2666.0,2644.0,1.0
7997.T,くろがね工作所,スタンダード（内国株式）,1970-01-01,833.0,661.0,424.0,495.0,545.0,1.0
7999.T,ＭＵＴＯＨホールディングス,スタンダード（内国株式）,1970-01-01,1985.0,1717.0,1778.0,1699.0,1930.0,1.0
8001.T,伊藤忠商事,プライム（内国株式）,1970-01-01,5617.0,5056.0,4220.0,4168.0,3716.0,1.0
8002.T,丸紅,プライム（内国株式）,1970-01-01,2419.5,2095.0,1867.5,1530.5,1396.0,1.0
8005.T,スクロール,プライム（内国株式）,1970-01-01,1015.0,913.0,820.0,706.0,759.0,1.0
8006.T,ユアサ・フナショク,スタンダード（内国株式）,1970-01-01,2995.0,2789.0,2817.0,2604.0,2570.0,1.0
8007.T,高島,プライム（内国株式）,1970-01-01,3795.0,3420.0,2955.0,2796.0,2539.0,1.0
8008.T,ヨンドシーホールディングス,プライム（内国株式）,1970-01-01,1874.0,1777.0,1756.0,1728.0,1730.0,1.0
8011.T,三陽商会,プライム（内国株式）,1970-01-01,1983.0,1607.0,1542.0,1296.0,894.0,1.0
8012.T,長瀬産業,プライム（内国株式）,1970-01-01,2522.5,2357.0,2091.0,1951.0,2012.0,1.0
8013.T,ナイガイ,スタンダード（内国株式）,1970-01-01,285.0,262.0,258.0,261.0,265.0,1.0
8014.T,蝶理,プライム（内国株式）,1970-01-01,2909.0,2621.0,2669.0,1974.0,2006.0,1.0
8015.T,豊田通商,プライム（内国株式）,1970-01-01,8784.0,6557.0,5630.0,5130.0,4790.0,1.0
8016.T,オンワードホールディングス,プライム（内国株式）,1970-01-01,522.0,382.0,340.0,321.0,271.0,1.0
8018.T,三共生興,スタンダード（内国株式）,1970-01-01,744.0,553.0,578.0,479.0,455.0,1.0
8020.T,兼松,プライム（内国株式）,1970-01-01,2085.0,1853.0,1652.0,1491.0,1478.0,1.0
8022.T,美津濃,プライム（内国株式）,1970-01-01,4670.0,3630.0,3165.0,2867.0,2633.0,1.0
8023.T,大興電子通信,スタンダード（内国株式）,1970-01-01,602.0,549.0,481.0,483.0,471.0,1.0
8025.T,ツカモトコーポレーション,スタンダード（内国株式）,1970-01-01,1311.0,1292.0,1411.0,1314.0,1038.0,1.0
8029.T,ルックホールディングス,スタンダード（内国株式）,1970-01-01,2003.0,2336.0,2225.0,2488.0,2009.0,1.0
8030.T,中央魚類,スタンダード（内国株式）,1970-01-01,3035.0,3005.0,3120.0,3050.0,2890.0,1.0
8031.T,三井物産,プライム（内国株式）,1970-01-01,5500.0,4711.0,4182.0,3867.0,3177.0,1.0
8032.T,日本紙パルプ商事,プライム（内国株式）,1970-01-01,4775.0,4935.0,5420.0,4825.0,4310.0,1.0
8035.T,東京エレクトロン,プライム（内国株式）,1970-01-01,21435.0,19420.0,47130.0,46100.0,42570.0,1.0
8037.T,カメイ,プライム（内国株式）,1970-01-01,1487.0,1424.0,1525.0,1153.0,1085.0,1.0
8038.T,東都水産,スタンダード（内国株式）,1970-01-01,6350.0,6610.0,5830.0,5250.0,4940.0,1.0
8039.T,築地魚市場,スタンダード（内国株式）,1970-01-01,3075.0,3010.0,2753.0,2524.0,2500.0,1.0
8040.T,東京ソワール,スタンダード（内国株式）,1970-01-01,891.0,847.0,852.0,845.0,949.0,1.0
8041.T,ＯＵＧホールディングス,スタンダード（内国株式）,1970-01-01,2500.0,2416.0,2501.0,2389.0,2950.0,1.0
8043.T,スターゼン,プライム（内国株式）,1970-01-01,2590.0,2337.0,2257.0,2029.0,2040.0,1.0
8045.T,横浜丸魚,スタンダード（内国株式）,1970-01-01,821.0,772.0,792.0,744.0,760.0,1.0
8046.T,丸藤シートパイル,スタンダード（内国株式）,1970-01-01,2360.0,2184.0,2025.0,1923.0,1930.0,1.0
8050.T,セイコーグループ,プライム（内国株式）,1970-01-01,2704.0,2679.0,2928.0,2972.0,2807.0,1.0
8051.T,山善,プライム（内国株式）,1970-01-01,1148.0,1050.0,1075.0,970.0,912.0,1.0
8052.T,椿本興業,プライム（内国株式）,1970-01-01,5020.0,3925.0,4260.0,3950.0,3650.0,1.0
8053.T,住友商事,プライム（内国株式）,1970-01-01,3044.0,2753.5,2421.5,2197.5,1921.0,1.0
8056.T,ＢＩＰＲＯＧＹ,プライム（内国株式）,1970-01-01,3798.0,3454.0,3070.0,3145.0,3065.0,1.0
8057.T,内田洋行,プライム（内国株式）,1970-01-01,6960.0,5320.0,4830.0,4685.0,4385.0,1.0
8058.T,三菱商事,プライム（内国株式）,1970-01-01,7335.0,5987.0,4901.0,4443.0,4372.0,1.0
8059.T,第一実業,プライム（内国株式）,1970-01-01,5400.0,5950.0,5390.0,4245.0,3820.0,1.0
8060.T,キヤノンマーケティングジャパン,プライム（内国株式）,1970-01-01,3856.0,3557.0,3105.0,2954.0,3135.0,1.0
8061.T,西華産業,プライム（内国株式）,1970-01-01,2133.0,1974.0,1775.0,1547.0,1615.0,1.0
8065.T,佐藤商事,プライム（内国株式）,1970-01-01,1479.0,1391.0,1454.0,1190.0,1142.0,1.0
8066.T,三谷商事,スタンダード（内国株式）,1970-01-01,1367.0,1331.0,1439.0,1390.0,1462.0,1.0
8068.T,菱洋エレクトロ,プライム（内国株式）,1970-01-01,3350.0,3225.0,2497.0,2355.0,2390.0,1.0
8070.T,東京産業,プライム（内国株式）,1970-01-01,847.0,835.0,799.0,757.0,789.0,1.0
8072.T,日本出版貿易,スタンダード（内国株式）,1970-01-01,2299.0,2074.0,1790.0,1656.0,2239.0,1.0
8074.T,ユアサ商事,プライム（内国株式）,1970-01-01,4325.0,4375.0,3835.0,3490.0,3525.0,1.0
8075.T,神鋼商事,プライム（内国株式）,1970-01-01,5720.0,5450.0,6070.0,4380.0,4125.0,1.0
8076.T,カノークス,スタンダード（内国株式）,1970-01-01,,,,,,
8077.T,トルク,プライム（内国株式）,1970-01-01,254.0,217.0,216.0,227.0,199.0,1.0
8078.T,阪和興業,プライム（内国株式）,1970-01-01,4750.0,4305.0,4105.0,3550.0,3515.0,1.0
8079.T,正栄食品工業,プライム（内国株式）,1970-01-01,4605.0,3990.0,4325.0,4165.0,4000.0,1.0
8081.T,カナデン,プライム（内国株式）,1970-01-01,1449.0,1214.0,1251.0,1056.0,1065.0,1.0
8084.T,ＲＹＯＤＥＮ,プライム（内国株式）,1970-01-01,2395.0,1957.0,1889.0,1638.0,1616.0,1.0
8085.T,ナラサキ産業,スタンダード（内国株式）,1970-01-01,2379.0,2171.0,1932.0,1738.0,1755.0,1.0
8086.T,ニプロ,プライム（内国株式）,1970-01-01,1214.0,1022.5,1030.0,1011.0,1131.0,1.0
8088.T,岩谷産業,プライム（内国株式）,1970-01-01,7730.0,7051.0,5780.0,5540.0,5470.0,1.0
8089.T,ナイス,スタンダード（内国株式）,1970-01-01,1522.0,1403.0,1378.0,1315.0,1549.0,1.0
8091.T,ニチモウ,プライム（内国株式）,1970-01-01,3955.0,3550.0,3300.0,2593.0,2597.0,1.0
8093.T,極東貿易,プライム（内国株式）,1970-01-01,1905.0,1583.0,1533.0,1319.0,1329.0,1.0
8095.T,アステナホールディングス,プライム（内国株式）,1970-01-01,456.0,447.0,429.0,422.0,445.0,1.0
8097.T,三愛オブリ,プライム（内国株式）,1970-01-01,1680.0,1464.0,1446.0,1248.0,1076.0,1.0
8098.T,稲畑産業,プライム（内国株式）,1970-01-01,3210.0,3010.0,2733.0,2340.0,2393.0,1.0
8101.T,ＧＳＩクレオス,プライム（内国株式）,1970-01-01,2244.0,1852.0,1714.0,1423.0,1550.0,1.0
8103.T,明和産業,プライム（内国株式）,1970-01-01,670.0,674.0,709.0,694.0,794.0,1.0
8104.T,クワザワホールディングス,スタンダード（内国株式）,1970-01-01,554.0,437.0,483.0,413.0,430.0,1.0
8105.T,堀田丸正,スタンダード（内国株式）,1970-01-01,53.0,56.0,63.0,52.0,51.0,1.0
8107.T,キムラタン,スタンダード（内国株式）,1970-01-01,21.0,20.0,22.0,20.0,21.0,1.0
8111.T,ゴールドウイン,プライム（内国株式）,1970-01-01,10500.0,12665.0,12080.0,9270.0,7780.0,1.0
8113.T,ユニ・チャーム,プライム（内国株式）,1970-01-01,5824.0,5532.0,5106.0,5147.0,4665.0,1.0
8114.T,デサント,プライム（内国株式）,1970-01-01,3650.0,3995.0,3945.0,3400.0,3250.0,1.0
8115.T,ムーンバット,スタンダード（内国株式）,1970-01-01,633.0,640.0,485.0,465.0,464.0,1.0
8117.T,中央自動車工業,スタンダード（内国株式）,1970-01-01,3495.0,3090.0,2657.0,2385.0,2251.0,1.0
8118.T,キング,スタンダード（内国株式）,1970-01-01,642.0,553.0,518.0,477.0,435.0,1.0
8119.T,三栄コーポレーション,スタンダード（内国株式）,1970-01-01,2044.0,1430.0,1628.0,1360.0,1478.0,1.0
8123.T,川辺,スタンダード（内国株式）,1970-01-01,1088.0,1070.0,970.0,906.0,932.0,1.0
8125.T,ワキタ,プライム（内国株式）,1970-01-01,1377.0,1307.0,1150.0,1155.0,1104.0,1.0
8127.T,ヤマトインターナショナル,スタンダード（内国株式）,1970-01-01,284.0,271.0,260.0,246.0,267.0,1.0
8129.T,東邦ホールディングス,プライム（内国株式）,1970-01-01,2965.0,2715.5,2248.0,2017.0,1851.0,1.0
8130.T,サンゲツ,プライム（内国株式）,1970-01-01,3025.0,2466.0,2419.0,2050.0,1641.0,1.0
8131.T,ミツウロコグループホールディングス,スタンダード（内国株式）,1970-01-01,1339.0,1338.0,1380.0,1014.0,976.0,1.0
8132.T,シナネンホールディングス,プライム（内国株式）,1970-01-01,4060.0,3760.0,3575.0,3765.0,3770.0,1.0
8133.T,伊藤忠エネクス,プライム（内国株式）,1970-01-01,1490.0,1188.0,1128.0,1003.0,1062.0,1.0
8135.T,ゼット,スタンダード（内国株式）,1970-01-01,293.0,273.0,365.0,255.0,241.0,1.0
8136.T,サンリオ,プライム（内国株式）,1970-01-01,7787.0,5972.0,4110.0,4190.0,3575.0,1.0
8137.T,サンワテクノス,プライム（内国株式）,1970-01-01,2216.0,2229.0,2043.0,1473.0,1393.0,1.0
8138.T,三京化成,スタンダード（内国株式）,1970-01-01,3075.0,3200.0,3550.0,3265.0,3200.0,1.0
8139.T,ナガホリ,スタンダード（内国株式）,1970-01-01,1185.0,913.0,1061.0,996.0,993.0,1.0
8140.T,リョーサン,プライム（内国株式）,1970-01-01,4345.0,4005.0,3190.0,2829.0,2254.0,1.0
8141.T,新光商事,プライム（内国株式）,1970-01-01,1187.0,1134.0,1332.0,1104.0,978.0,1.0
8142.T,トーホー,プライム（内国株式）,1970-01-01,3330.0,2364.0,1902.0,1805.0,1340.0,1.0
8143.T,ラピーヌ,スタンダード（内国株式）,1970-01-01,381.0,319.0,342.0,313.0,320.0,1.0
8144.T,デンキョーグループホールディングス,スタンダード（内国株式）,1970-01-01,1258.0,1184.0,1200.0,1168.0,1219.0,1.0
8147.T,トミタ,スタンダード（内国株式）,1970-01-01,1027.0,1006.0,1126.0,820.0,957.0,1.0
8150.T,三信電気,プライム（内国株式）,1970-01-01,2172.0,2057.0,2568.0,2213.0,1716.0,1.0
8151.T,東陽テクニカ,プライム（内国株式）,1970-01-01,1363.0,1347.0,1367.0,1335.0,1305.0,1.0
8152.T,ソマール,スタンダード（内国株式）,1970-01-01,2380.0,2050.0,2028.0,1841.0,1888.0,1.0
8153.T,モスフードサービス,プライム（内国株式）,1970-01-01,3410.0,3130.0,3065.0,3145.0,3095.0,1.0
8154.T,加賀電子,プライム（内国株式）,1970-01-01,6620.0,5330.0,4965.0,4195.0,4115.0,1.0
8155.T,三益半導体工業,プライム（内国株式）,1970-01-01,2868.0,3015.0,2696.0,2518.0,2051.0,1.0
8157.T,都築電気,プライム（内国株式）,1970-01-01,2380.0,1777.0,1500.0,1285.0,1326.0,1.0
8158.T,ソーダニッカ,プライム（内国株式）,1970-01-01,920.0,778.0,884.0,597.0,603.0,1.0
8159.T,立花エレテック,プライム（内国株式）,1970-01-01,2679.0,2233.0,2042.0,1713.0,1612.0,1.0
8160.T,木曽路,プライム（内国株式）,1970-01-01,2654.0,2376.0,2203.0,2114.0,2118.0,1.0
8163.T,ＳＲＳホールディングス,プライム（内国株式）,1970-01-01,1087.0,954.0,925.0,839.0,854.0,1.0
8165.T,千趣会,プライム（内国株式）,1970-01-01,405.0,414.0,399.0,405.0,388.0,1.0
8166.T,タカキュー,スタンダード（内国株式）,1970-01-01,90.0,76.0,77.0,79.0,74.0,1.0
8167.T,リテールパートナーズ,プライム（内国株式）,1970-01-01,1645.0,1599.0,1348.0,1212.0,1057.0,1.0
8168.T,ケーヨー,プライム（内国株式）,1970-01-01,855.0,813.0,842.0,892.0,890.0,1.0
8173.T,上新電機,プライム（内国株式）,1970-01-01,2239.0,1939.0,2028.0,1893.0,1891.0,1.0
8174.T,日本瓦斯,プライム（内国株式）,1970-01-01,2285.5,1949.5,1929.0,2060.0,2125.0,1.0
8179.T,ロイヤルホールディングス,プライム（内国株式）,1970-01-01,2692.0,2742.0,2712.0,2347.0,2097.0,1.0
8181.T,東天紅,スタンダード（内国株式）,1970-01-01,833.0,777.0,745.0,800.0,851.0,1.0
8182.T,いなげや,プライム（内国株式）,1970-01-01,1532.0,1533.0,1330.0,1136.0,1206.0,1.0
8185.T,チヨダ,プライム（内国株式）,1970-01-01,977.0,853.0,815.0,744.0,772.0,1.0
8194.T,ライフコーポレーション,プライム（内国株式）,1970-01-01,3670.0,2916.0,2681.0,2390.0,2642.0,1.0
8198.T,マックスバリュ東海,スタンダード（内国株式）,1970-01-01,2802.0,2738.0,2677.0,2832.0,2807.0,1.0
8200.T,リンガーハット,プライム（内国株式）,1970-01-01,2363.0,2434.0,2220.0,2202.0,2099.0,1.0
8202.T,ラオックスホールディングス,スタンダード（内国株式）,1970-01-01,270.0,249.0,276.0,255.0,270.0,1.0
8203.T,ＭｒＭａｘＨＤ,プライム（内国株式）,1970-01-01,608.0,613.0,667.0,640.0,610.0,1.0
8207.T,テンアライド,スタンダード（内国株式）,1970-01-01,326.0,253.0,284.0,259.0,309.0,1.0
8208.T,エンチョー,スタンダード（内国株式）,1970-01-01,1008.0,1021.0,1020.0,990.0,1085.0,1.0
8209.T,フレンドリー,スタンダード（内国株式）,1970-01-01,479.0,407.0,486.0,682.0,615.0,1.0
8214.T,ＡＯＫＩホールディングス,プライム（内国株式）,1970-01-01,1068.0,856.0,846.0,669.0,708.0,1.0
8215.T,銀座山形屋,スタンダード（内国株式）,1970-01-01,994.0,950.0,935.0,781.0,790.0,1.0
8217.T,オークワ,プライム（内国株式）,1970-01-01,867.0,854.0,865.0,916.0,901.0,1.0
8218.T,コメリ,プライム（内国株式）,1970-01-01,3105.0,2925.0,2676.0,2542.0,2589.0,1.0
8219.T,青山商事,プライム（内国株式）,1970-01-01,1672.0,1301.0,1000.0,957.0,956.0,1.0
8225.T,タカチホ,スタンダード（内国株式）,1970-01-01,2049.0,1704.0,1726.0,1693.0,1716.0,1.0
8226.T,理経,スタンダード（内国株式）,1970-01-01,232.0,231.0,247.0,262.0,271.0,1.0
8227.T,しまむら,プライム（内国株式）,1970-01-01,15265.0,12630.0,13130.0,12360.0,12400.0,1.0
8230.T,はせがわ,スタンダード（内国株式）,1970-01-01,353.0,339.0,375.0,336.0,362.0,1.0
8233.T,高島屋,プライム（内国株式）,1970-01-01,2215.0,1888.5,1938.0,1670.0,1549.0,1.0
8237.T,松屋,プライム（内国株式）,1970-01-01,1106.0,1183.0,1098.0,939.0,882.0,1.0
8242.T,エイチ・ツー・オー　リテイリング,プライム（内国株式）,1970-01-01,1788.0,1488.0,1439.0,1148.0,1015.0,1.0
8244.T,近鉄百貨店,スタンダード（内国株式）,1970-01-01,2938.0,2512.0,2410.0,2416.0,2299.0,1.0
8247.T,大和,スタンダード（内国株式）,1970-01-01,473.0,424.0,429.0,398.0,410.0,1.0
8252.T,丸井グループ,プライム（内国株式）,1970-01-01,2563.5,2474.5,2059.0,2276.0,2406.0,1.0
8253.T,クレディセゾン,プライム（内国株式）,1970-01-01,2316.5,2015.5,1856.0,1697.0,1720.0,1.0
8254.T,さいか屋,スタンダード（内国株式）,1970-01-01,365.0,352.0,329.0,313.0,281.0,1.0
8255.T,アクシアル　リテイリング,プライム（内国株式）,1970-01-01,3790.0,3410.0,3525.0,3290.0,3370.0,1.0
8256.T,プロルート丸光,スタンダード（内国株式）,1970-01-01,33.0,49.0,55.0,107.0,105.0,1.0
8260.T,井筒屋,スタンダード（内国株式）,1970-01-01,377.0,308.0,338.0,400.0,344.0,1.0
8267.T,イオン,プライム（内国株式）,1970-01-01,3033.0,2818.5,2559.0,2791.0,2677.0,1.0
8273.T,イズミ,プライム（内国株式）,1970-01-01,3853.0,3257.0,2997.0,2944.0,2953.0,1.0
8275.T,フォーバル,プライム（内国株式）,1970-01-01,1260.0,1075.0,1073.0,980.0,992.0,1.0
8276.T,平和堂,プライム（内国株式）,1970-01-01,2425.0,2125.0,2091.0,2010.0,1959.0,1.0
8278.T,フジ,プライム（内国株式）,1970-01-01,1816.0,1790.0,1726.0,1825.0,1919.0,1.0
8279.T,ヤオコー,プライム（内国株式）,1970-01-01,7799.0,7103.0,6830.0,6660.0,6540.0,1.0
8281.T,ゼビオホールディングス,プライム（内国株式）,1970-01-01,1033.0,1146.0,1002.0,943.0,962.0,1.0
