symbol,name,market,latestClosingDate,is_valid,four_quarters_eps,three_quarters_eps,two_quarters_eps,latest_quarter_eps,four_quarters_revenue,three_quarters_revenue,two_quarters_revenue,latest_quarter_revenue,four_years_eps,three_years_eps,two_years_eps,latest_year_eps,latest_year_roe
8095.T,アステナホールディングス,プライム（内国株式）,2023-05-31,1.0,-8.02,-0.65,-5.06,-0.53,11993154000.0,12707867000.0,12785442000.0,14072069000.0,44.27,57.12,42.75,14.22,2.15
8097.T,三愛オブリ,プライム（内国株式）,2023-06-30,1.0,40.28,40.1,51.25,37.88,153450000000.0,169938000000.0,169553000000.0,151019000000.0,114.99,99.34,117.01,160.31,9.76
8098.T,稲畑産業,プライム（内国株式）,2023-06-30,1.0,87.6,100.9,72.15,135.19,189353000000.0,187739000000.0,174466000000.0,184557000000.0,179.77,217.2,367.62,341.04,10.85
8101.T,ＧＳＩクレオス,プライム（内国株式）,2023-06-30,1.0,27.79,32.23,35.87,58.43,35410000000.0,41305000000.0,29241000000.0,32989000000.0,77.96,156.69,129.69,140.06,6.82
8103.T,明和産業,プライム（内国株式）,2023-06-30,1.0,10.6,18.33,-3.4,6.44,40446000000.0,38375000000.0,37468000000.0,37410000000.0,50.05,28.67,57.61,41.17,4.85
8104.T,クワザワホールディングス,スタンダード（内国株式）,2023-06-30,1.0,18.39,26.95,-6.53,1.26,16941000000.0,19025000000.0,14887000000.0,14535000000.0,50.56,6.47,33.48,36.0,4.12
8105.T,堀田丸正,スタンダード（内国株式）,2023-06-30,1.0,-0.78,0.13,-0.69,0.32,919473000.0,1042793000.0,937459000.0,955302000.0,-2.43,-13.58,-3.49,-1.31,-2.58
8107.T,キムラタン,スタンダード（内国株式）,2023-06-30,1.0,-2.5,-1.02,-0.72,0.06,1143092000.0,858127000.0,444114000.0,296485000.0,-4.81,-2.83,-6.06,-5.58,-673.8
8111.T,ゴールドウイン,プライム（内国株式）,2023-06-30,1.0,68.31,231.53,99.25,70.54,24210000000.0,41437000000.0,28306000000.0,23150000000.0,226.03,226.23,302.44,442.1,26.25
8113.T,ユニ・チャーム,プライム（内国株式）,2023-06-30,1.0,33.36,24.38,26.6,29.24,232935000000.0,243474000000.0,220839000000.0,233098000000.0,74.28,84.31,117.17,108.9,10.92
8114.T,デサント,プライム（内国株式）,2023-06-30,1.0,36.13,65.52,4.91,41.48,30785000000.0,28889000000.0,34515000000.0,27162000000.0,-32.25,65.51,80.98,137.15,10.59
8115.T,ムーンバット,スタンダード（内国株式）,2023-06-30,1.0,-12.12,1.02,-2.57,82.1,2263138000.0,2126203000.0,2339228000.0,3244710000.0,-266.82,-347.86,-79.51,29.44,3.09
8117.T,中央自動車工業,スタンダード（内国株式）,2023-06-30,1.0,76.27,89.97,103.84,90.37,8932249000.0,9754185000.0,9968221000.0,8927053000.0,193.6,193.02,234.23,314.32,15.01
8118.T,キング,スタンダード（内国株式）,2023-06-30,1.0,5.37,9.49,8.44,9.08,2090000000.0,2111000000.0,2334000000.0,1946000000.0,28.26,-5.21,17.04,30.48,3.58
8119.T,三栄コーポレーション,スタンダード（内国株式）,2023-06-30,1.0,-4.77,46.87,5.68,93.12,9377394000.0,10495690000.0,9955094000.0,8333994000.0,75.19,-281.03,-370.29,-61.91,-1.56
8123.T,川辺,スタンダード（内国株式）,2023-06-30,1.0,-29.85,76.09,99.29,-87.12,2855701000.0,3471701000.0,3543318000.0,2782213000.0,-7.29,-233.11,-196.65,66.9,1.94
8125.T,ワキタ,プライム（内国株式）,2023-05-31,1.0,14.82,19.82,21.88,16.34,19368000000.0,20619000000.0,20487000000.0,20003000000.0,69.34,61.34,68.68,74.99,3.95
8127.T,ヤマトインターナショナル,スタンダード（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
8129.T,東邦ホールディングス,プライム（内国株式）,2023-06-30,1.0,19.64,84.15,52.33,19.53,356322000000.0,378095000000.0,330751000000.0,351179000000.0,207.36,63.74,170.93,174.14,5.61
8130.T,サンゲツ,プライム（内国株式）,2023-06-30,1.0,60.69,70.51,61.35,64.16,42999000000.0,45303000000.0,48993000000.0,45249000000.0,23.19,78.17,4.66,236.57,14.62
8131.T,ミツウロコグループホールディングス,スタンダード（内国株式）,2023-06-30,1.0,11.92,27.16,55.51,58.97,77421000000.0,86815000000.0,89086000000.0,66985000000.0,56.89,54.05,31.48,129.53,8.39
8132.T,シナネンホールディングス,プライム（内国株式）,2023-06-30,1.0,-60.4,-149.25,96.12,-27.67,68546000000.0,95657000000.0,106857000000.0,71393000000.0,229.1,208.25,190.62,36.64,0.89
8133.T,伊藤忠エネクス,プライム（内国株式）,2023-06-30,1.0,21.36,33.03,26.87,43.97,254169000000.0,263466000000.0,249030000000.0,214743000000.0,103.15,104.11,112.88,122.54,9.04
8135.T,ゼット,スタンダード（内国株式）,2023-06-30,1.0,8.76,0.46,19.8,13.23,12665000000.0,11784000000.0,13197000000.0,13052000000.0,10.45,5.45,35.97,45.02,7.0
8136.T,サンリオ,プライム（内国株式）,2023-06-30,1.0,24.98,46.92,15.36,55.2,16801000000.0,20995000000.0,20999000000.0,20315000000.0,2.14,-44.46,38.43,91.6,14.57
8137.T,サンワテクノス,プライム（内国株式）,2023-06-30,1.0,86.89,85.86,102.16,86.14,45248000000.0,46774000000.0,49883000000.0,42262000000.0,83.58,111.32,222.95,342.37,12.35
8138.T,三京化成,スタンダード（内国株式）,2023-06-30,1.0,46.57,52.09,55.29,34.53,6535909000.0,7008671000.0,7048555000.0,6478965000.0,4.62,48.97,40.08,194.7,3.26
8139.T,ナガホリ,スタンダード（内国株式）,2023-06-30,1.0,0.06,3.12,5.88,0.18,4476149000.0,4699259000.0,4440553000.0,4868898000.0,-6.23,-19.77,9.77,3.62,0.5
8140.T,リョーサン,プライム（内国株式）,2023-06-30,1.0,151.8,102.12,94.24,53.12,95081000000.0,76240000000.0,81686000000.0,70853000000.0,47.72,183.44,214.36,368.96,8.98
8141.T,新光商事,プライム（内国株式）,2023-06-30,1.0,31.89,36.38,31.91,28.49,48089000000.0,43725000000.0,45902000000.0,45432000000.0,24.86,26.42,74.22,123.81,9.07
8142.T,トーホー,プライム（内国株式）,2023-04-30,1.0,45.22,60.02,-25.97,75.46,52340000000.0,55063000000.0,60159000000.0,58682000000.0,43.04,-326.09,30.42,91.35,4.49
8143.T,ラピーヌ,スタンダード（内国株式）,2023-05-31,1.0,72.48,-6.94,-45.2,2.71,759516000.0,831025000.0,667177000.0,731223000.0,-589.29,-832.07,60.5,61.64,13.69
8144.T,デンキョーグループホールディングス,スタンダード（内国株式）,2023-06-30,1.0,12.45,72.45,-52.21,32.71,12792000000.0,15838000000.0,11154000000.0,13172000000.0,61.67,191.9,91.97,18.0,0.46
8147.T,トミタ,スタンダード（内国株式）,2023-06-30,1.0,16.11,25.74,13.48,24.89,4475344000.0,5473470000.0,5884874000.0,4834543000.0,107.26,51.5,79.45,75.16,4.33
8150.T,三信電気,プライム（内国株式）,2023-06-30,1.0,85.62,51.22,51.47,11.18,47319000000.0,43088000000.0,35025000000.0,32999000000.0,59.76,67.79,155.02,235.36,11.21
8151.T,東陽テクニカ,プライム（内国株式）,2023-06-30,1.0,17.54,-7.19,50.92,-6.79,7521659000.0,5512298000.0,9974366000.0,5667620000.0,43.77,55.15,66.51,73.6,6.53
8152.T,ソマール,スタンダード（内国株式）,2023-06-30,1.0,108.19,82.78,28.95,45.78,6288877000.0,6269885000.0,6453016000.0,6485173000.0,89.77,139.45,354.74,311.96,4.13
8153.T,モスフードサービス,プライム（内国株式）,2023-06-30,1.0,14.06,5.06,-38.36,21.59,22069000000.0,22740000000.0,20862000000.0,22143000000.0,11.4,31.15,106.81,-9.9,-0.66
8154.T,加賀電子,プライム（内国株式）,2023-06-30,1.0,223.96,214.91,139.95,200.93,149458000000.0,153461000000.0,155843000000.0,137694000000.0,203.89,397.15,536.58,803.77,17.8
8155.T,三益半導体工業,プライム（内国株式）,2023-05-31,1.0,62.91,74.15,52.57,24.99,20104000000.0,22798000000.0,26297000000.0,21737000000.0,109.14,116.43,144.41,214.61,9.97
8157.T,都築電気,プライム（内国株式）,2023-06-30,1.0,41.98,13.53,126.28,22.2,30437000000.0,27499000000.0,41354000000.0,28128000000.0,142.26,116.27,138.67,174.5,10.08
8158.T,ソーダニッカ,プライム（内国株式）,2023-06-30,1.0,17.5,24.37,7.88,22.16,15444000000.0,16750000000.0,15967000000.0,15566000000.0,33.38,31.79,57.03,65.57,5.7
8159.T,立花エレテック,プライム（内国株式）,2023-06-30,1.0,82.8,59.41,88.91,89.79,58958000000.0,58604000000.0,58624000000.0,55880000000.0,168.68,132.83,205.55,313.32,9.26
8160.T,木曽路,プライム（内国株式）,2023-06-30,1.0,-34.3,12.32,7.22,-12.61,9967000000.0,13090000000.0,12798000000.0,11647000000.0,22.11,-215.21,23.71,-37.91,-3.96
8163.T,ＳＲＳホールディングス,プライム（内国株式）,2023-06-30,1.0,-16.25,-0.53,-13.61,4.59,13149156000.0,14346282000.0,14238131000.0,13885200000.0,-71.52,-112.49,39.49,-35.0,-10.58
8165.T,千趣会,プライム（内国株式）,2023-06-30,1.0,-96.32,-49.18,-43.91,-18.79,13451000000.0,17075000000.0,12505000000.0,14130000000.0,157.17,-75.8,5.92,-234.08,-49.89
8166.T,タカキュー,スタンダード（内国株式）,2023-05-31,1.0,-23.44,1.53,-15.3,5.6,2323715000.0,3086363000.0,3172715000.0,2939355000.0,-42.98,-128.28,-87.71,-42.92,54.31
8167.T,リテールパートナーズ,プライム（内国株式）,2023-05-31,1.0,15.89,17.19,8.75,27.25,59249569000.0,57976719000.0,59545051000.0,60542602000.0,48.03,105.75,72.27,62.55,3.88
8168.T,ケーヨー,プライム（内国株式）,2023-05-31,1.0,9.12,12.28,7.81,17.15,24873000000.0,22651000000.0,22821000000.0,24847000000.0,19.04,46.71,57.92,56.71,8.32
8173.T,上新電機,プライム（内国株式）,2023-06-30,1.0,71.07,42.4,29.68,22.14,103317000000.0,107724000000.0,102818000000.0,90377000000.0,188.91,316.89,228.25,177.57,4.94
8174.T,日本瓦斯,プライム（内国株式）,2023-06-30,1.0,-6.72,19.9,55.17,24.92,40326000000.0,55307000000.0,67468000000.0,47131000000.0,61.78,77.73,84.08,91.15,14.45
8179.T,ロイヤルホールディングス,プライム（内国株式）,2023-06-30,1.0,19.44,49.34,19.55,10.15,26987000000.0,29642000000.0,31634000000.0,32934000000.0,48.62,-696.06,-63.32,55.23,6.22
8181.T,東天紅,スタンダード（内国株式）,2023-05-31,1.0,-142.71,-58.64,-86.09,-64.03,724061000.0,1038743000.0,1127812000.0,1216226000.0,-92.64,-753.29,-368.05,-321.97,-13.1
8182.T,いなげや,プライム（内国株式）,2023-06-30,1.0,7.67,20.84,-42.53,5.71,63057000000.0,65869000000.0,59520000000.0,63227000000.0,13.08,78.73,45.8,-22.07,-2.11
8185.T,チヨダ,プライム（内国株式）,2023-05-31,1.0,-32.82,-6.76,-32.79,32.35,21997000000.0,22673000000.0,23178000000.0,25488000000.0,-39.49,-120.21,-103.08,-67.39,-5.22
8194.T,ライフコーポレーション,プライム（内国株式）,2023-05-31,1.0,49.16,65.52,74.32,89.34,191783000000.0,191119000000.0,196744000000.0,195863000000.0,146.56,333.47,307.54,269.5,10.92
8198.T,マックスバリュ東海,スタンダード（内国株式）,2023-05-31,1.0,46.29,32.59,68.4,48.6,87843000000.0,86685000000.0,90832000000.0,89275000000.0,80.52,145.36,237.54,192.94,8.36
8200.T,リンガーハット,プライム（内国株式）,2023-05-31,1.0,-6.16,-4.84,-3.67,3.63,9208641000.0,9493354000.0,10259450000.0,9814129000.0,-8.08,-335.52,36.16,-15.47,-3.4
8202.T,ラオックスホールディングス,スタンダード（内国株式）,2023-06-30,1.0,-1.91,3.09,-7.07,28.79,13750000000.0,17253000000.0,9799000000.0,13884000000.0,-84.34,-178.29,-76.18,0.74,0.34
8203.T,ＭｒＭａｘＨＤ,プライム（内国株式）,2023-05-31,1.0,26.03,19.21,21.05,11.66,33243000000.0,30586000000.0,32366000000.0,30953000000.0,33.35,89.42,72.03,86.52,10.56
8207.T,テンアライド,スタンダード（内国株式）,2023-06-30,1.0,-12.03,-10.07,-10.85,-1.86,2082213000.0,2567603000.0,2561512000.0,2733097000.0,-31.82,-184.84,-12.15,-36.02,-65.64
8208.T,エンチョー,スタンダード（内国株式）,2023-06-30,1.0,-39.66,31.3,-33.83,1.31,9267000000.0,9947000000.0,8419000000.0,9117000000.0,-57.02,121.47,59.21,-31.5,-2.29
8209.T,フレンドリー,スタンダード（内国株式）,2023-06-30,1.0,-18.94,-11.49,5.09,5.86,518224000.0,523851000.0,500175000.0,533671000.0,-911.75,-88.38,-55.58,-37.81,-204.69
8214.T,ＡＯＫＩホールディングス,プライム（内国株式）,2023-06-30,1.0,-7.63,14.43,43.14,16.61,36368000000.0,43479000000.0,57096000000.0,41549000000.0,4.93,-131.62,29.24,64.26,4.27
8215.T,銀座山形屋,スタンダード（内国株式）,2023-06-30,1.0,-58.37,93.85,16.53,45.98,730067000.0,1129582000.0,969518000.0,947951000.0,-145.66,-382.52,24.53,76.94,6.27
8217.T,オークワ,プライム（内国株式）,2023-05-31,1.0,9.55,3.51,2.96,-0.99,62521000000.0,60876000000.0,65348000000.0,58236000000.0,31.59,83.69,33.67,20.51,1.19
8218.T,コメリ,プライム（内国株式）,2023-06-30,1.0,80.61,100.77,16.65,103.92,90294000000.0,98897000000.0,82615000000.0,104073000000.0,219.47,374.97,328.93,314.21,7.52
8219.T,青山商事,プライム（内国株式）,2023-06-30,1.0,-49.07,25.41,108.41,24.41,35880000000.0,46360000000.0,60342000000.0,44304000000.0,-335.36,-771.66,26.79,84.89,2.57
8225.T,タカチホ,スタンダード（内国株式）,2023-06-30,1.0,141.23,100.85,189.42,150.62,1947395000.0,1992974000.0,1487135000.0,2034772000.0,65.53,-1292.28,-211.68,632.67,33.49
8226.T,理経,スタンダード（内国株式）,2023-06-30,1.0,7.93,-10.91,16.24,-5.94,2603363000.0,2201290000.0,3098558000.0,2570447000.0,2.7,10.16,9.0,4.31,1.51
8227.T,しまむら,プライム（内国株式）,2023-05-31,1.0,281.96,300.46,170.94,271.69,152395000000.0,162908000000.0,152561000000.0,157444000000.0,355.56,708.77,959.76,1030.01,8.64
8230.T,はせがわ,スタンダード（内国株式）,2023-06-30,1.0,32.21,8.04,5.78,7.4,6319931000.0,4866078000.0,5244838000.0,5099000000.0,-59.79,11.56,37.92,61.89,10.54
8233.T,高島屋,プライム（内国株式）,2023-05-31,1.0,46.0,52.81,27.72,48.04,107700000000.0,108740000000.0,125690000000.0,105556000000.0,90.17,-191.1,30.15,156.6,6.74
8237.T,松屋,プライム（内国株式）,2023-05-31,1.0,78.63,6.44,3.88,5.91,7619000000.0,9224000000.0,9676000000.0,9475000000.0,16.06,-82.89,18.77,82.25,19.86
8242.T,エイチ・ツー・オー　リテイリング,プライム（内国株式）,2023-06-30,1.0,17.08,65.23,43.33,26.92,155073000000.0,170471000000.0,153193000000.0,154813000000.0,-105.03,-198.01,78.85,130.85,6.55
8244.T,近鉄百貨店,スタンダード（内国株式）,2023-05-31,1.0,9.52,-3.71,40.09,4.43,26746000000.0,25227000000.0,31261000000.0,26562000000.0,79.75,-122.39,-19.17,46.81,5.47
8247.T,大和,スタンダード（内国株式）,2023-05-31,1.0,-9.55,-5.12,15.65,29.97,3760072000.0,3614769000.0,4550202000.0,4006302000.0,94.87,-68.78,-50.52,12.64,2.01
8252.T,丸井グループ,プライム（内国株式）,2023-06-30,1.0,45.88,24.26,14.35,20.78,57881000000.0,53199000000.0,55706000000.0,53534000000.0,113.55,10.4,85.26,102.91,8.72
8253.T,クレディセゾン,プライム（内国株式）,2023-06-30,1.0,66.44,95.82,-9.0,91.4,93495000000.0,104094000000.0,93103000000.0,98985000000.0,123.29,194.84,190.76,235.11,7.29
8254.T,さいか屋,スタンダード（内国株式）,1970-01-01,0.0,,,,,,,,,,,,,
8255.T,アクシアル　リテイリング,プライム（内国株式）,2023-06-30,1.0,79.06,107.2,12.96,83.33,64847000000.0,66848000000.0,62399000000.0,63785000000.0,266.76,354.11,302.46,271.76,8.08
8256.T,プロルート丸光,スタンダード（内国株式）,2023-06-30,1.0,-6.86,-14.26,-13.64,-2.49,888564000.0,1292188000.0,773518000.0,1073803000.0,-41.94,0.51,-18.54,-37.74,-2325.45
8260.T,井筒屋,スタンダード（内国株式）,2023-05-31,1.0,39.2,0.7,17.42,27.26,5742000000.0,4934000000.0,6475000000.0,5237000000.0,35.63,9.67,102.0,88.76,10.08
8267.T,イオン,プライム（内国株式）,2023-05-31,1.0,-1.53,-24.91,28.74,20.33,2283957000000.0,2234602000000.0,2395037000000.0,2324796000000.0,30.78,-81.46,7.46,24.52,2.15
8273.T,イズミ,プライム（内国株式）,2023-05-31,1.0,74.5,64.61,110.57,77.15,113949000000.0,109861000000.0,126218000000.0,114314000000.0,278.42,321.68,323.78,323.56,8.75
8275.T,フォーバル,プライム（内国株式）,2023-06-30,1.0,8.62,11.0,38.81,9.15,14476161000.0,14574318000.0,17438185000.0,14328692000.0,38.5,48.96,66.23,60.56,11.46
8276.T,平和堂,プライム（内国株式）,2023-05-31,1.0,33.86,34.35,51.93,29.92,104462000000.0,102533000000.0,109932000000.0,100905000000.0,104.21,166.09,181.86,143.04,4.17
8278.T,フジ,プライム（内国株式）,2023-05-31,1.0,44.96,3.4,32.18,20.42,196496000000.0,191711000000.0,207086000000.0,195385000000.0,136.87,109.14,102.82,104.0,4.32
8279.T,ヤオコー,プライム（内国株式）,2023-06-30,1.0,138.9,156.44,-24.64,165.37,142856000000.0,150104000000.0,134527000000.0,148703000000.0,311.34,364.7,384.42,396.09,11.19
8281.T,ゼビオホールディングス,プライム（内国株式）,2023-06-30,1.0,-0.65,43.29,3.69,41.47,56565000000.0,62336000000.0,58929000000.0,62266000000.0,8.52,8.6,80.07,112.65,4.41
8282.T,ケーズホールディングス,プライム（内国株式）,2023-06-30,1.0,31.38,22.84,17.08,12.82,192395000000.0,186918000000.0,180918000000.0,166309000000.0,91.42,172.15,126.88,105.6,7.54
8283.T,ＰＡＬＴＡＣ,プライム（内国株式）,2023-06-30,1.0,66.61,86.93,70.73,86.93,278651000000.0,293297000000.0,255956000000.0,293519000000.0,399.85,303.95,309.02,302.91,7.41
8285.T,三谷産業,プライム（内国株式）,2023-06-30,1.0,5.8,5.23,8.76,4.94,23071000000.0,22479000000.0,24392000000.0,21303000000.0,26.65,36.6,23.05,15.54,2.31
8289.T,Ｏｌｙｍｐｉｃグループ,スタンダード（内国株式）,2023-05-31,1.0,0.26,-7.24,5.87,2.14,23260000000.0,21886000000.0,22866000000.0,22754000000.0,14.39,130.21,38.75,4.62,0.41
8291.T,日産東京販売ホールディングス,プライム（内国株式）,2023-06-30,1.0,16.87,13.63,7.64,21.52,34799000000.0,35113000000.0,35865000000.0,35647000000.0,33.71,24.58,31.51,48.94,6.63
8303.T,ＳＢＩ新生銀行,スタンダード（内国株式）,2023-06-30,1.0,119.2,76.01,11.51,64.18,89791000000.0,85874000000.0,78958000000.0,102140000000.0,175.94,174.14,78.7,208.6,4.45
8304.T,あおぞら銀行,プライム（内国株式）,2023-06-30,1.0,59.32,2.76,-59.11,57.24,26893000000.0,20595000000.0,23703000000.0,27932000000.0,237.91,244.92,295.92,73.71,1.99
8306.T,三菱ＵＦＪフィナンシャル・グループ,プライム（内国株式）,2023-06-30,1.0,8.84,8.71,60.95,46.44,1537860000000.0,1503286000000.0,1328859000000.0,1396152000000.0,38.89,57.21,85.14,88.0,6.48
8308.T,りそなホールディングス,プライム（内国株式）,2023-06-30,1.0,20.31,17.1,15.42,14.89,200750000000.0,177268000000.0,178773000000.0,176897000000.0,65.58,54.06,45.8,67.46,6.37
8309.T,三井住友トラスト・ホールディングス,プライム（内国株式）,2023-06-30,1.0,105.19,113.15,123.07,100.92,276164000000.0,256708000000.0,320717000000.0,276350000000.0,434.4,378.89,450.52,518.78,6.84
8316.T,三井住友フィナンシャルグループ,プライム（内国株式）,2023-06-30,1.0,198.58,175.02,28.97,184.45,1032001000000.0,886859000000.0,920194000000.0,1010117000000.0,512.6,373.21,514.15,586.2,6.35
8331.T,千葉銀行,プライム（内国株式）,2023-06-30,1.0,22.52,16.25,14.42,22.57,58853000000.0,55211000000.0,52114000000.0,56395000000.0,58.9,60.87,66.83,73.91,5.68
8334.T,群馬銀行,プライム（内国株式）,2023-06-30,1.0,12.17,19.79,13.41,21.17,40522000000.0,34134000000.0,35231000000.0,43514000000.0,51.11,30.97,62.07,65.59,5.42
8336.T,武蔵野銀行,プライム（内国株式）,2023-06-30,1.0,88.39,93.42,72.03,83.42,17641000000.0,19131000000.0,19277000000.0,18855000000.0,238.6,237.3,266.26,321.4,4.3
8337.T,千葉興業銀行,プライム（内国株式）,2023-06-30,1.0,57.62,16.35,9.8,38.33,12801000000.0,10211000000.0,11100000000.0,13928000000.0,72.8,76.55,102.62,104.09,3.89
8338.T,筑波銀行,プライム（内国株式）,2023-06-30,1.0,13.93,6.58,-8.55,12.37,8324000000.0,8125000000.0,7530000000.0,8372000000.0,14.81,21.32,51.28,25.38,2.3
8341.T,七十七銀行,プライム（内国株式）,2023-06-30,1.0,66.4,96.85,60.84,110.66,27362000000.0,29777000000.0,27090000000.0,36730000000.0,238.22,214.83,290.05,326.86,4.97
8343.T,秋田銀行,プライム（内国株式）,2023-06-30,1.0,128.06,53.17,-19.45,33.0,10413000000.0,9964000000.0,10184000000.0,10503000000.0,172.88,150.11,175.97,182.11,2.21
8344.T,山形銀行,プライム（内国株式）,2023-06-30,1.0,78.03,-7.97,7.23,6.28,14166000000.0,9983000000.0,9151000000.0,9054000000.0,74.62,83.88,104.55,105.69,2.57
8345.T,岩手銀行,プライム（内国株式）,2023-06-30,1.0,89.25,116.34,8.65,61.74,10552000000.0,13233000000.0,8964000000.0,9707000000.0,204.57,156.56,223.05,290.9,2.91
8346.T,東邦銀行,プライム（内国株式）,2023-06-30,1.0,3.09,6.33,1.51,7.84,13876000000.0,13006000000.0,12049000000.0,13468000000.0,10.8,-18.47,26.74,17.79,2.35
8349.T,東北銀行,スタンダード（内国株式）,2023-06-30,1.0,62.36,11.27,37.01,33.12,3173000000.0,3238000000.0,3038000000.0,4147000000.0,116.82,120.82,140.59,160.46,3.94
8354.T,ふくおかフィナンシャルグループ,プライム（内国株式）,2023-06-30,1.0,71.74,9.88,-7.83,86.9,63198000000.0,73319000000.0,59693000000.0,67219000000.0,578.68,233.58,283.14,162.98,3.46
8358.T,スルガ銀行,プライム（内国株式）,2023-06-30,1.0,53.12,19.34,-44.39,15.12,29028000000.0,17068000000.0,-8205000000.0,18290000000.0,109.09,92.33,34.29,45.56,3.9
8359.T,八十二銀行,プライム（内国株式）,2023-06-30,1.0,8.36,17.01,5.42,50.7,44314000000.0,53678000000.0,31366000000.0,38692000000.0,43.19,43.8,52.18,49.14,2.64
8360.T,山梨中央銀行,プライム（内国株式）,2023-06-30,1.0,19.22,51.83,13.73,78.46,12941000000.0,13804000000.0,15646000000.0,13259000000.0,114.82,94.26,129.37,154.38,2.65
8361.T,大垣共立銀行,プライム（内国株式）,2023-06-30,1.0,31.2,24.55,-49.24,88.16,25812000000.0,25731000000.0,28140000000.0,27048000000.0,131.43,191.5,253.87,115.34,1.67
8362.T,福井銀行,プライム（内国株式）,2023-06-30,1.0,35.04,1.96,-8.82,35.08,10848000000.0,10615000000.0,15874000000.0,10780000000.0,88.63,105.74,183.89,74.67,1.46
8364.T,清水銀行,プライム（内国株式）,2023-06-30,1.0,60.13,50.6,-51.28,95.95,5207000000.0,5202000000.0,4639000000.0,6405000000.0,-340.85,185.8,221.62,126.62,2.0
8365.T,富山銀行,スタンダード（内国株式）,2023-06-30,1.0,101.02,33.98,0.18,69.98,2538000000.0,2052000000.0,1874000000.0,2232000000.0,133.16,102.67,61.16,178.53,3.31
8366.T,滋賀銀行,プライム（内国株式）,2023-06-30,1.0,54.42,56.02,-0.92,182.39,22496000000.0,23506000000.0,22269000000.0,27643000000.0,233.79,215.63,333.68,279.86,3.37
8367.T,南都銀行,プライム（内国株式）,2023-06-30,1.0,109.13,93.56,-147.28,95.77,15546000000.0,16006000000.0,12474000000.0,15772000000.0,96.26,328.26,359.33,143.25,1.8
8368.T,百五銀行,プライム（内国株式）,2023-06-30,1.0,14.32,12.01,15.61,20.02,23026000000.0,21403000000.0,24271000000.0,26422000000.0,44.97,51.02,52.74,57.03,3.7
8369.T,京都銀行,プライム（内国株式）,2023-06-30,1.0,27.25,130.72,17.67,196.41,20956000000.0,29349000000.0,20875000000.0,36806000000.0,268.76,222.31,271.9,358.82,2.75
8370.T,紀陽銀行,プライム（内国株式）,2023-06-30,1.0,65.17,71.58,-149.23,47.0,17808000000.0,17293000000.0,16788000000.0,17101000000.0,195.15,193.33,229.72,58.31,1.77
8377.T,ほくほくフィナンシャルグループ,プライム（内国株式）,2023-06-30,1.0,27.77,36.69,57.5,35.24,40621000000.0,35810000000.0,41019000000.0,36830000000.0,153.24,161.42,159.4,166.46,3.52
8381.T,山陰合同銀行,プライム（内国株式）,2023-06-30,1.0,25.11,29.61,12.25,14.72,21332000000.0,21882000000.0,28865000000.0,26509000000.0,66.68,61.66,92.27,98.5,4.94
8383.T,鳥取銀行,スタンダード（内国株式）,2023-06-30,1.0,16.11,48.55,-0.52,46.26,3018000000.0,3005000000.0,2971000000.0,3154000000.0,93.24,103.53,92.62,108.52,2.19
8386.T,百十四銀行,プライム（内国株式）,2023-06-30,1.0,90.48,34.98,75.09,128.52,19553000000.0,19049000000.0,13978000000.0,16101000000.0,257.17,85.5,390.07,315.19,3.26
8387.T,四国銀行,プライム（内国株式）,2023-06-30,1.0,13.87,31.33,26.5,42.68,12004000000.0,10775000000.0,15980000000.0,14364000000.0,72.17,154.8,185.2,129.35,3.7
8388.T,阿波銀行,プライム（内国株式）,2023-06-30,1.0,26.5,57.35,59.87,68.88,18175000000.0,26471000000.0,15822000000.0,16196000000.0,258.09,196.53,256.98,248.71,3.66
8392.T,大分銀行,プライム（内国株式）,2023-06-30,1.0,26.41,143.94,17.98,140.67,19323000000.0,18001000000.0,12141000000.0,17840000000.0,312.8,222.55,330.96,332.99,2.89
8393.T,宮崎銀行,プライム（内国株式）,2023-06-30,1.0,98.28,201.71,-9.87,165.31,14031000000.0,15178000000.0,11298000000.0,14134000000.0,404.06,453.4,423.8,460.83,4.98
8395.T,佐賀銀行,プライム（内国株式）,2023-06-30,1.0,111.17,82.93,-37.47,101.19,10273000000.0,10833000000.0,10075000000.0,12320000000.0,142.45,143.85,237.86,320.44,5.05
8399.T,琉球銀行,プライム（内国株式）,2023-06-30,1.0,58.87,16.67,34.17,26.35,13758000000.0,12762000000.0,12879000000.0,13763000000.0,114.85,59.83,129.67,136.77,4.27
8410.T,セブン銀行,プライム（内国株式）,2023-06-30,1.0,4.05,4.72,2.99,4.5,29090000000.0,29933000000.0,24900000000.0,30945000000.0,22.19,21.97,17.66,15.99,7.52
8411.T,みずほフィナンシャルグループ,プライム（内国株式）,2023-06-30,1.0,68.79,82.43,4.82,96.56,675259000000.0,667641000000.0,728270000000.0,694715000000.0,176.65,185.5,208.91,218.78,6.08
8416.T,高知銀行,スタンダード（内国株式）,2023-06-30,1.0,15.42,66.47,10.83,19.42,5275000000.0,5050000000.0,5521000000.0,5428000000.0,132.16,85.6,156.76,156.27,2.17
8418.T,山口フィナンシャルグループ,プライム（内国株式）,2023-06-30,1.0,17.54,24.66,-3.37,37.37,32120000000.0,31333000000.0,33895000000.0,34536000000.0,96.05,94.41,-49.2,67.69,2.92
